img_url,input
https://mass.alipay.com/medaicore/afts/img/Y05sTovgZfgAAAAAX4AAAAgAomLnAABr/1024w_1024h_1l_60q_1fsa?t=V_87lDZI8DViLM2WZenF01GtQD_VUtL_U7I8rQ-610kDAAAAZAAA52Jpivbw,"{
  ""result"": ""准确"",
  ""reason"": ""图像清晰显示为带皮玉米棒，按规则应仅计玉米粒可食部，识别无误。"",
  ""real_food_list"": [
    ""玉米""
  ],
  ""bh_output"": [""玉米""]
}"
https://mass.alipay.com/medaicore/afts/img/2Ax5RY5YpSgAAAAAgJAAAAgAomLnAABr/1024w_1024h_1l_60q_1fsa?t=hDjb3RbpPjhoVFrYjizr7UwSjyue93DL_CGVt0gJPN0DAAAAZAAA52JpivwK,"{
  ""result"": ""准确"",
  ""reason"": ""茶叶蛋与巧克力大理石面包识别正确，无主食/主菜/高热量食材误判。"",
  ""real_food_list"": [
    ""茶叶蛋"",
    ""巧克力大理石面包""
  ],
  ""bh_output"": [""茶叶蛋"", ""巧克力大理石面包""]
}"
https://mass.alipay.com/medaicore/afts/img/lSEnSJuFiIoAAAAAZeAAAAgAomLnAABr/1024w_1024h_1l_60q_1fsa?t=ManjOdJNW_1J-2M-I53RaMVUIgwFwtd5tXwnGL0CQwgDAAAAZAAA52Jpivcw,"{
  ""result"": ""不准确"",
  ""reason"": ""AI未识别出“鸡胸肉卷饼”为复合食物整体，应整体标注而非拆分；煎豆腐块应为卷饼内馅，非独立菜品。"",
  ""real_food_list"": [
    ""鸡胸肉卷饼""
  ],
  ""bh_output"": [""生菜叶"",""紫甘蓝丝"",""胡萝卜丝"",""鸡胸肉卷饼"",""煎豆腐块""]
}"
https://mass.alipay.com/medaicore/afts/img/otdNSJbxCzoAAAAAAAAAAAAAomLnAABr/1024w_1024h_1l_60q_1fsa?t=M39Q3LXQzExdMDysEi0P6il9hOCUr24CUg_YBiezlNoDAAAAZAAA52Jpivbz,"{
  ""result"": ""不准确"",
  ""reason"": ""图片中的食物为馒头，模型识别为奶酪。"",
  ""real_food_list"": [
    ""馒头""
  ],
  ""bh_output"": [""奶酪""]
}"
https://mass.alipay.com/medaicore/afts/img/gny6RoyH8V8AAAAAgEAAAAgAomLnAABr/1024w_1024h_1l_60q_1fsa?t=3467C_QHaumKsBA1DM1skhX4PPoMwYzCJ5A3laFEM0ADAAAAZAAA52Jpivb2,"{
  ""result"": ""不准确"",
  ""reason"": ""花生米识别错误，应识别为炸蚕豆。"",
  ""real_food_list"": [
    ""肉丸汤"",
    ""炒豆皮"",
    ""炒笋丝"",
    ""炒蘑菇"",
    ""炒茄子"",
    ""炸蚕豆""
  ],
  ""bh_output"": [""花生米"",""炒笋丝"",""肉丸汤"",""炒蘑菇"",""炒茄子"",""炒豆皮""]
}"
https://mass.alipay.com/medaicore/afts/img/HaUhQoVXWMwAAAAAgDAAAAgAomLnAABr/1024w_1024h_1l_60q_1fsa?t=gdkHvrrP39YR6MIJRNQnqVwFaJRcqOOzFyzMsHKuux8DAAAAZAAA52Jpivb1,"{
  ""result"": ""不准确"",
  ""reason"": “图片中是肉丁误识为肉丝，图片中的鸡蛋应该是煎蛋碎，模型未识别出炸鱼排和炒蘑菇，且图中无宫保鸡丁、豆干炒肉片"",
  ""real_food_list"": [
    ""馒头"",
    ""木耳炒肉丁"",
    ""煎蛋碎"",
    ""清炒生菜"",
    ""油炸花生米"",
    ""清炒菠菜"",
“炸鱼排”，
炒蘑菇
“青椒”
  ],
  ""bh_output"": [""清炒菠菜"",""馒头"",""青椒炒蛋"",""宫保鸡丁"",""炒生菜"",""油炸花生米"",""木耳炒肉丝"",""豆干炒肉片""]
}"
https://mass.alipay.com/medaicore/afts/img/7oNLQqCILBgAAAAAgHAAAAgAomLnAABr/1024w_1024h_1l_60q_1fsa?t=dffABOYMqyjg0KVQDiZTS_qc9uJWC1DNgnjATJUqMG4DAAAAZAAA52Jpivb4,"{
  ""result"": ""准确"",
  ""reason"": ""商品名称与图像内容一致，为包装食品，按规范命名无误，不影响营养分析。"",
  ""real_food_list"": [
    ""开心果软心芝士""
  ],
  ""bh_output"": [""开心果软心芝士""]
}"
https://mass.alipay.com/medaicore/afts/img/Kd_3R6z0ASQAAAAAgBAAAAgAomLnAABr/1024w_1024h_1l_60q_1fsa?t=RIeUmSG3bC2Xv0VAYKq9SZUNPX65IXttwd9ABDJmW0EDAAAAZAAA52JpivwG,"{
  ""result"": ""准确"",
  ""reason"": ""图像清晰显示为切块西瓜果肉，无误识别项，符合生重可食部规则。"",
  ""real_food_list"": [
    ""西瓜""
  ],
  ""bh_output"": [""西瓜""]
}"
https://mass.alipay.com/medaicore/afts/img/kW9hS7pxSIgAAAAAgDAAAAgAomLnAABr/1024w_1024h_1l_60q_1fsa?t=Vysa2tNHHb4d7gB7a5Y0JfA0fcPRg7yXBscxAdgCmYQDAAAAZAAA52JpivwH,"{
  ""result"": ""准确"",
  ""reason"": ""图像为杯装深色液体加冰块，符合冰咖啡视觉特征，无营养关键项误判。"",
  ""real_food_list"": [
    ""冰咖啡""
  ],
  ""bh_output"": [""冰咖啡""]
}"
https://mass.alipay.com/medaicore/afts/img/rl-0TqWo9gcAAAAAgBAAAAgAomLnAABr/1024w_1024h_1l_60q_1fsa?t=cwsBsH1OfRFkjd8wehBtnCTUDVs-T3DeHwwJKBnRt-oDAAAAZAAA52Jpivb6,"{
  ""result"": ""准确"",
  ""reason"": ""图像清晰显示火龙果与橘子，识别无误，不影响营养评估。"",
  ""real_food_list"": [
    ""火龙果"",
    ""橘子""
  ],
  ""bh_output"": [""火龙果"", ""橘子""]
}"
https://mass.alipay.com/medaicore/afts/img/eqizSpynmnEAAAAAf0AAAAgAomLnAABr/1024w_1024h_1l_60q_1fsa?t=u0z0VGWk5b9_sm0vMufksgzCCJ8o5FIvdZKQgz9egycDAAAAZAAA52Jpivb8,"{
  ""result"": ""不准确"",
  ""reason"": ""图中无紫菜蛋花汤，左侧小碗为深色汤汁；无白米饭，右侧为主食馒头，且图中不是肉片炒菠菜，应该是肉片炒青菜"",
  ""real_food_list"": [
    ""肉片炒青菜"",
    ""炒青菜"",
    ""馒头"",
    ""深色汤汁""
  ],
  ""bh_output"": [""紫菜蛋花汤"",""白米饭"",""炒青菜"",""肉片炒菠菜""]
}"
https://mass.alipay.com/medaicore/afts/img/wN_ZTIzahrkAAAAAgCAAAAgAomLnAABr/1024w_1024h_1l_60q_1fsa?t=kA66Z2_ZjZ5ETlI9wWg-JExayAMB5ToA1GekxBtdAlwDAAAAZAAA52JpivcB,"{
  ""result"": ""准确"",
  ""reason"": ""主食荞麦面与主菜鸡肉块识别正确，无关键营养维度误判。"",
  ""real_food_list"": [
    ""荞麦面"",
    ""鸡肉块""
  ],
  ""bh_output"": [""荞麦面"", ""鸡肉块""]
}"
https://mass.alipay.com/medaicore/afts/img/9UQTSbGyUEcAAAAAfJAAAAgAomLnAABr/1024w_1024h_1l_60q_1fsa?t=ZZibM7w8Ko-iN03Thi9p3hYSH-0R7IaYGd57z9zNzyEDAAAAZAAA52JpivwI,"{
  ""result"": ""准确"",
  ""reason"": ""包装清晰显示“九度七绿豆饼”，品牌、品名、净重均明确，符合包装食品命名与重量原则。"",
  ""real_food_list"": [
    ""九度七 绿豆饼""
  ],
  ""bh_output"": [""九度七绿豆饼""]
}"
https://mass.alipay.com/medaicore/afts/img/fTXKQpEueS8AAAAAgDAAAAgAomLnAABr/1024w_1024h_1l_60q_1fsa?t=jTOqcErvg7-1Ia4aH4TUET7MNrB5tlI4MoFNEc_gDxYDAAAAZAAA52Jpivb-,"{
  ""result"": ""准确"",
  ""reason"": ""食物为煎制面点，可见韭菜馅料，符合“煎韭菜盒子”命名，烹饪方式与主料无误。"",
  ""real_food_list"": [
    ""煎韭菜盒子""
  ],
  ""bh_output"": [""煎韭菜盒子""]
}"
https://mass.alipay.com/medaicore/afts/img/5VmcSohSrU4AAAAAgBAAAAgAomLnAABr/1024w_1024h_1l_60q_1fsa?t=srRrCTTYVchfAR9jfTzUnmqhWBpo0NYEd3vQB9rt7wYDAAAAZAAA52Jpivb_,"{
  ""result"": ""准确"",
  ""reason"": ""主食米饭、主菜红烧排骨及配菜土豆、玉米均识别正确，烹饪方式与食材无误。"",
  ""real_food_list"": [
    ""白米饭"",
    ""红烧排骨"",
    ""土豆块"",
    ""玉米段""
  ],
  ""bh_output"": [""红烧排骨"",""土豆块"",""玉米段"",""白米饭""]
}"
https://mass.alipay.com/medaicore/afts/img/Us-aRr0GJf8AAAAAgDAAAAgAomLnAABr/1024w_1024h_1l_60q_1fsa?t=GGVUz_63sPE_Q3OxKVtjXUjRSHKxxkaRmHQrp23jddQDAAAAZAAA52JpivcJ,"{
  ""result"": ""准确"",
  ""reason"": ""图像清晰显示培根、煎蛋、生菜、黄瓜等夹层，符合“培根三明治”命名，无关键营养成分误判。"",
  ""real_food_list"": [
    ""培根三明治""
  ],
  ""bh_output"": [""培根三明治""]
}"
https://mass.alipay.com/medaicore/afts/img/PHGxRItmqgcAAAAAgDAAAAgAomLnAABr/1024w_1024h_1l_60q_1fsa?t=2nAH-daxjeJ-CI15vKOWS94I4t687WAqYYWhFo9VhRMDAAAAZAAA52JpivcC,"{
  ""result"": ""准确"",
  ""reason"": ""模型识别无误"",
  ""real_food_list"": [
    ""煮面条"",
    ""卤牛肉"",
    ""青菜""
  ],
  ""bh_output"": [""青菜"",""牛肉面""]
}"
https://mass.alipay.com/medaicore/afts/img/Vm2YSbYNXU0AAAAAZ3AAAAgAomLnAABr/1024w_1024h_1l_60q_1fsa?t=53rIaTA3QaeZEXnim-asxWOowkYh46tjEAzYeWWjH1MDAAAAZAAA52JpivcF,"{
  ""result"": ""准确"",
  ""reason"": ""图像中仅有一根香蕉，AI识别无误，无主食、主菜或高热量食材误判风险。"",
  ""real_food_list"": [
    ""香蕉""
  ],
  ""bh_output"": [""香蕉""]
}"
https://mass.alipay.com/medaicore/afts/img/UAsNQJqIsmwAAAAAgDAAAAgAomLnAABr/1024w_1024h_1l_60q_1fsa?t=pd3gBqbETgChDH2PAzHhnqJUzdA1LRXNXy7UPz_z5FkDAAAAZAAA52JpivcD,"{
  ""result"": ""准确"",
  ""reason"": ""煮鸡蛋、玉米、蒙牛纯牛奶均符合图像内容，无营养关键项误判。"",
  ""real_food_list"": [
    ""煮鸡蛋"",
    ""玉米"",
    ""蒙牛纯牛奶""
  ],
  ""bh_output"": [""煮鸡蛋"",""玉米"",""蒙牛纯牛奶""]
}"
https://mass.alipay.com/medaicore/afts/img/s9qjRoDjxsEAAAAAgDAAAAgAomLnAABr/1024w_1024h_1l_60q_1fsa?t=eqo_Gwn8PZUlZvYDjeNIp-mx4YcaY6xtu_N9x5ZJhZADAAAAZAAA52JpivwL,"{
  ""result"": ""不准确"",
  ""reason"": ""豆芽炒肉丝识别错误，应为炒豆芽，清蒸鸡腿肉应该为清蒸鱼块，鸡汤应为小米南瓜稀饭。"",
  ""real_food_list"": [
    ""白米饭"",
    ""炒青菜"",
    ""炒豆芽"",
    ""炸鸡块"",
    ""清蒸鱼块"",
    ""小米南瓜粥""
“西兰花”
  ],
  ""bh_output"": [""炒青菜"",""豆芽炒肉丝"",""白米饭"",""西兰花"",""鸡汤"",""炸鸡块"",""清蒸鸡腿肉""]
}"
https://mass.alipay.com/medaicore/afts/img/8GAdSbgFZ5kAAAAAQeAAAAgAomLnAABr/1024w_1024h_1l_60q_1fsa?t=CpyjxMYEkdt9p5mNa_2vcXUy9dAYFyjujf5jaRh9GHUDAAAAZAAA52JpivcG,"{
  ""result"": ""不准确"",
  ""reason"": ""图中为蛋堡，非肉松小贝；二者食材、热量结构差异大，影响营养评估。"",
  ""real_food_list"": [
    ""蛋堡""
  ],
  ""bh_output"": [""肉松小贝""]
}"
https://mass.alipay.com/medaicore/afts/img/-fFQQa-4I6IAAAAAVsAAAAgAomLnAABr/1024w_1024h_1l_60q_1fsa?t=pVDp2i3-Vs1ZGEuH-y5-JucKXbCU96JtPEyZ37l_x7oDAAAAZAAA52JpivcH,"{
  ""result"": ""准确"",
  ""reason"": ""图像清晰显示海鲜面主体，含面条、虾、蛤蜊、花甲、生菜及汤底，识别无关键营养项错误。"",
  ""real_food_list"": [
    ""煮面条"",
    ""鲜虾"",
    ""蛤蜊"",
    ""煮生菜"",
    ""海鲜汤"",
    ""花甲""
  ],
  ""bh_output"": ""好一家鲜面馆海鲜面""
}"
https://mass.alipay.com/medaicore/afts/img/RiGARZNLlJsAAAAAgBAAAAgAomLnAABr/1024w_1024h_1l_60q_1fsa?t=UADdfPxREPkCxKQm6EMciv3HxsW7Cx1gp8IjYjhYNgUDAAAAZAAA52JpivcP,"{
  ""result"": ""不准确"",
  ""reason"": ""图片中为莲子壳，模型识别为青梅"",
  ""real_food_list"": [
    ""莲子壳""
  ],
  ""bh_output"": [""青梅""]
}"
https://mass.alipay.com/medaicore/afts/img/Lz2uQrXIOeUAAAAAgBAAAAgAomLnAABr/1024w_1024h_1l_60q_1fsa?t=UI-5UctbU_tgf8q99ztDEu4z22Pw_tKfqUBvQUWjXdEDAAAAZAAA52JpivcL,"{
  ""result"": ""准确"",
  ""reason"": ""图像为完整带壳鸡蛋，按规则应识别为煮鸡蛋，符合营养分析标准。"",
  ""real_food_list"": [
    ""煮鸡蛋""
  ],
  ""bh_output"": [""煮鸡蛋""]
}"
https://mass.alipay.com/medaicore/afts/img/ClBgR76icloAAAAAcuAAAAgAomLnAABr/1024w_1024h_1l_60q_1fsa?t=kzPsBEZ6zN3gbYcRu65-tKUF1Q0-8njdMD_kyfk2X7kDAAAAZAAA52JpivcN,"{
  ""result"": ""准确"",
  ""reason"": ""包装食品名称与图像完全一致，品牌、品名、口味清晰可辨，无营养意义误判。"",
  ""real_food_list"": [
    ""盐津铺子 麻酱素毛肚 麻酱味""
  ],
  ""bh_output"": ""盐津铺子麻酱素毛肚""
}"
https://mass.alipay.com/medaicore/afts/img/vzlXRZ7wYmYAAAAAgCAAAAgAomLnAABr/1024w_1024h_1l_60q_1fsa?t=leF_pz1u8gLBn1GddqHIu1Q5XGbveNpcYQ39gW9_vqQDAAAAZAAA52Jpivwr,"{
  ""result"": ""准确"",
  ""reason"": ""图像清晰显示一根完整香蕉，无误识别风险，符合营养分析标准。"",
  ""real_food_list"": [
    ""香蕉""
  ],
  ""bh_output"": [""香蕉""]
}"
https://mass.alipay.com/medaicore/afts/img/4kcrSqw9FBYAAAAAgBAAAAgAomLnAABr/1024w_1024h_1l_60q_1fsa?t=aG8P6AoXpDHQlZn8IvGfE5eoeRYz-2EklHz6-F-DuSQDAAAAZAAA52JpivwR,"{
  ""result"": ""不准确"",
  ""reason"": ""图中不是煮鸡蛋，应为煮土豆；鸡胸肉应为洋葱炒鸡胸肉。"",
  ""real_food_list"": [
    ""煮土豆"",
    ""洋葱炒鸡胸肉"",
    ""炒卷心菜""
  ],
  ""bh_output"": [""炒卷心菜"",""鸡胸肉"",""煮鸡蛋""]
}"
https://mass.alipay.com/medaicore/afts/img/xLWjQ59qMVIAAAAAWNAAAAgAomLnAABr/1024w_1024h_1l_60q_1fsa?t=b4DAbtCzz0DA_rVJkWk_Gc5BBztpvdH-KtZcm0QvwlMDAAAAZAAA52JpivcQ,"{
  ""result"": ""准确"",
  ""reason"": ""所有食物名称与图像内容匹配，主食、主菜、烹饪方式及高热量食材无误判。"",
  ""real_food_list"": [
    ""青椒炒牛肉"",
    ""拾光兽*绿兜 肉包蛋"",
    ""盐水虾"",
    ""晴王葡萄"",
    ""烧饼"",
    ""桃子""
  ],
  ""bh_output"": [""青椒炒牛肉"",""拾光兽*绿兜 肉包蛋"",""盐水虾"",""晴王葡萄"",""烧饼"",""桃子""]
}"
https://mass.alipay.com/medaicore/afts/img/8xJeR6mZXR4AAAAAf0AAAAgAomLnAABr/1024w_1024h_1l_60q_1fsa?t=04rZZZ7Zn7q9QYYVG7vaSet3pAm_dQwUv0flSuTCl3ADAAAAZAAA52JpivcS,"{
  ""result"": ""准确"",
  ""reason"": ""包装清晰显示“桃李花式面包”及净含量60克，命名与重量均符合规范，无营养关键项误判。"",
  ""real_food_list"": [
    ""桃李花式面包""
  ],
  ""bh_output"": [""桃李花式面包""]
}"
https://mass.alipay.com/medaicore/afts/img/BLQKRp7QeusAAAAAgBAAAAgAomLnAABr/1024w_1024h_1l_60q_1fsa?t=YI0MC38e1EvER2DdlqGNhYbTXP1HdvW2FbMn-qzBwr0DAAAAZAAA52JpivcV,"{
  ""result"": ""准确"",
  ""reason"": ""图像清晰显示红烧牛肉与西兰花，无主食或高热量误判，营养分析关键项无误。"",
  ""real_food_list"": [
    ""红烧牛肉"",
    ""西兰花""
  ],
  ""bh_output"": [""西兰花"",""红烧牛肉""]
}"
https://mass.alipay.com/medaicore/afts/img/zyJOSIfhVHYAAAAAgDAAAAgAomLnAABr/1024w_1024h_1l_60q_1fsa?t=DE15-bLZosbpDXcvEA6AIAtknF5x5-9RHWhHJJ6fbNQDAAAAZAAA52JpivwM,"{
  ""result"": ""不准确"",
  ""reason"": ""品牌名称识别错误。"",
  ""real_food_list"": [
    ""咔丽滋 红豆手撕面包""
  ],
  ""bh_output"": [""味滋源红豆手撕面包""]
}"
https://mass.alipay.com/medaicore/afts/img/2s-pSLyoWDQAAAAAbrAAAAgAomLnAABr/1024w_1024h_1l_60q_1fsa?t=Mika_wREPgIoORqfP3uyP8M6rkc32l0-i0kHwb4zYwYDAAAAZAAA52JpivwN,"{
  ""result"": ""不准确"",
  ""reason"": ""主菜炒鱿鱼应为炒鸡肉块，且图片中无胡萝卜片，作为一道整体菜不需要拆分"",
  ""real_food_list"": [
    “豆角炒鸡块”
  ],
  ""bh_output"": [""炒鱿鱼"",""胡萝卜片"",""四季豆"",""黄椒片"",""蒜末""]
}"
https://mass.alipay.com/medaicore/afts/img/3vKYS7uAKDgAAAAAViAAAAgAomLnAABr/1024w_1024h_1l_60q_1fsa?t=pqfEJC_IkiwMz9U2PjOFlP3z8J9td6JAhU6fz5PC3yEDAAAAZAAA52JpivwP,"{
  ""result"": ""准确"",
  ""reason"": ""模型识别无误"",
  ""real_food_list"": [
    ""紫米饭"",
    ""虾仁"",
    ""肉丸"",
    ""冬瓜块"",
    ""紫薯块""
  ],
  ""bh_output"": [""虾仁"", ""肉丸"", ""紫米饭"", ""冬瓜块"", ""紫薯块""]
}"
https://mass.alipay.com/medaicore/afts/img/_5djQI8aLkwAAAAAgDAAAAgAomLnAABr/1024w_1024h_1l_60q_1fsa?t=ozOdOmIoUMm0XwYHWMXX6EUwv-BAtqqSWyravz2GtXADAAAAZAAA52Jpivca,"{
  ""result"": ""准确"",
  ""reason"": ""图像为典型小米粥质地与色泽，无其他主食或高热量食材混淆，营养判断无偏差。"",
  ""real_food_list"": [
    ""小米粥""
  ],
  ""bh_output"": [""小米粥""]
}"
https://mass.alipay.com/medaicore/afts/img/fA_KQKhNWHoAAAAARaAAAAgAomLnAABr/1024w_1024h_1l_60q_1fsa?t=rvqpePBYia4Qe99E0uhl-CJUxHkzBkhS7ccWyGx0A-wDAAAAZAAA52Jpivcb,"{
  ""result"": ""准确"",
  ""reason"": ""图片菜品比较模糊，只能做出简单的识别"",
  ""real_food_list"": [
    ""白米饭"",
    ""红烧肉"",
    ""青椒炒蛋"",
    ""豆腐汤""
  ],
  ""bh_output"": [
    ""红烧肉"",
    ""青椒炒蛋"",
    ""白米饭"",
    ""豆腐汤""
  ]
}"
https://mass.alipay.com/medaicore/afts/img/GWMtTrLFyCIAAAAAgBAAAAgAomLnAABr/1024w_1024h_1l_60q_1fsa?t=VRj83kIclJFLlwdYbmQ8r5t-PMoLx4brwAp1gIti9U4DAAAAZAAA52Jpivcd,"{
  ""result"": ""准确"",
  ""reason"": ""图像为一盘炒制绿叶蔬菜，识别为“炒青菜”符合视觉特征与营养分析需求，无关键误判。"",
  ""real_food_list"": [
    ""炒青菜""
  ],
  ""bh_output"": [""炒青菜""]
}"
https://mass.alipay.com/medaicore/afts/img/GdLmRKzinpkAAAAAgCAAAAgAomLnAABr/1024w_1024h_1l_60q_1fsa?t=1zfnPDs-EGUXu6Bk-l-U-dXspLOzvHde06OJ2AQJqI0DAAAAZAAA52Jpivcg,"{
  ""result"": ""准确"",
  ""reason"": ""图像为典型炒白菜，烹饪方式与食材识别无误，不影响营养评估。"",
  ""real_food_list"": [
    ""炒白菜""
  ],
  ""bh_output"": ""炒白菜""
}"
https://mass.alipay.com/medaicore/afts/img/coGCRYx5ldIAAAAAgBAAAAgAomLnAABr/1024w_1024h_1l_60q_1fsa?t=L51RCzMjQGrKm-eZxOTpzlQtR9KQ1f-O25akzropfSUDAAAAZAAA52Jpivce,"{
  ""result"": ""准确"",
  ""reason"": ""包装食品名称与图像完全一致，营养分析可直接采用产品标称数据。"",
  ""real_food_list"": [
    ""白象 香辣牛肉面""
  ],
  ""bh_output"": [""白象香辣牛肉面""]
}"
https://mass.alipay.com/medaicore/afts/img/iVtlSauCoXgAAAAAb7AAAAgAomLnAABr/1024w_1024h_1l_60q_1fsa?t=UCQ6z3zuDFKrXVd_3B7jyM6nQChtxQBfZXHbybxvJ7kDAAAAZAAA52Jpivch,"{
  ""result"": ""不准确"",
  ""reason"": ""品牌名称不正确"",
  ""real_food_list"": [
    ""蜜雪冰城 青提肉多多饮品""
  ],
  ""bh_output"": ""雪冰城青提肉多多饮品""
}"
https://mass.alipay.com/medaicore/afts/img/owZySLj0LjEAAAAAgDAAAAgAomLnAABr/1024w_1024h_1l_60q_1fsa?t=onVA0oju4gouDWTMcgbsuwxPUMnMKW-skChDt3l_fPADAAAAZAAA52JpivdL,"{
  ""result"": ""准确"",
  ""reason"": ""图像清晰显示为青提，无主食、主菜或高热量食材误判风险。"",
  ""real_food_list"": [
    ""青提""
  ],
  ""bh_output"": ""青提""
}"
https://mass.alipay.com/medaicore/afts/img/YnvtRJfznpEAAAAAgDAAAAgAomLnAABr/1024w_1024h_1l_60q_1fsa?t=UrAitE66X8bxIZV3z_2EnkemCzFXlyRFDIfKPr7o3rYDAAAAZAAA52Jpivwz,"{
  ""result"": ""不准确"",
  ""reason"": ""模型没有识别出汤中的木耳、豆腐"",
  ""real_food_list"": [
    ""蛋花木耳豆腐汤""
  ],
  ""bh_output"": [""蛋花汤""]
}"
https://mass.alipay.com/medaicore/afts/img/RZ6BQrzkLLoAAAAAgBAAAAgAomLnAABr/1024w_1024h_1l_60q_1fsa?t=8QU1yV91up6_rLcIGdIP12ck05GpB1CehaoYeApYCqwDAAAAZAAA52Jpivcj,"{
  ""result"": ""准确"",
  ""reason"": ""包装食品名称与品牌清晰可见，符合命名规范，无营养关键项误判。"",
  ""real_food_list"": [
    ""布鲁托全麦五零吐司面包""
  ],
  ""bh_output"": [""布鲁托全麦五零吐司面包""]
}"
